"","Batch","TIMESTAMP","pH","EC","DO","Temp","CO2","Reactor_information","Experiment"
"9499","PW1MMW16","4/3/2016 13:00",8.02,0.875,22.38,22.31,34.83,"Traditional 1","UAMMW"
"9500","PW1MMW16","4/3/2016 13:10",8.01,0.857,22.45,22.79,35.11,"Traditional 1","UAMMW"
"9501","PW1MMW16","4/3/2016 13:20",8.01,0.84,22.33,23.19,35.55,"Traditional 1","UAMMW"
"9502","PW1MMW16","4/3/2016 13:30",8.02,0.812,23.09,23.61,35.88,"Traditional 1","UAMMW"
"9503","PW1MMW16","4/3/2016 13:40",8,0.775,22.59,23.99,36.25,"Traditional 1","UAMMW"
"9504","PW1MMW16","4/3/2016 13:50",8.01,0.725,23.02,24.38,36.53,"Traditional 1","UAMMW"
"9505","PW1MMW16","4/3/2016 14:00",8.01,0.685,22.77,24.73,37.05,"Traditional 1","UAMMW"
"9506","PW1MMW16","4/3/2016 14:10",8.01,0.668,22.47,25.05,37.28,"Traditional 1","UAMMW"
"9507","PW1MMW16","4/3/2016 14:20",8.01,0.586,22.37,25.25,37.67,"Traditional 1","UAMMW"
"9508","PW1MMW16","4/3/2016 14:30",8.02,0.815,22.48,25.41,38.07,"Traditional 1","UAMMW"
"9509","PW1MMW16","4/3/2016 14:40",8.01,0.857,21.71,25.6,38.27,"Traditional 1","UAMMW"
"9510","PW1MMW16","4/3/2016 14:50",8.01,0.82,21.79,25.81,38.67,"Traditional 1","UAMMW"
"9511","PW1MMW16","4/3/2016 15:00",8.02,0.83,21.78,25.97,39.07,"Traditional 1","UAMMW"
"9512","PW1MMW16","4/3/2016 15:10",8.01,0.774,21.85,26.06,39.24,"Traditional 1","UAMMW"
"9513","PW1MMW16","4/3/2016 15:20",8.01,0.764,21.54,26.13,39.6,"Traditional 1","UAMMW"
"9514","PW1MMW16","4/3/2016 15:30",8.01,0.742,20.91,26.21,39.95,"Traditional 1","UAMMW"
"9515","PW1MMW16","4/3/2016 15:40",8.01,0.726,20.27,26.24,40.11,"Traditional 1","UAMMW"
"9516","PW1MMW16","4/3/2016 15:50",8.01,0.725,20.32,26.19,40.46,"Traditional 1","UAMMW"
"9517","PW1MMW16","4/3/2016 16:00",8.02,0.701,19.79,26.15,40.68,"Traditional 1","UAMMW"
"9518","PW1MMW16","4/3/2016 16:10",8,0.863,19.81,26.06,41.01,"Traditional 1","UAMMW"
"9519","PW1MMW16","4/3/2016 16:20",8.01,0.898,18.76,25.92,41.19,"Traditional 1","UAMMW"
"9520","PW1MMW16","4/3/2016 16:30",8.01,0.879,19.37,25.8,41.42,"Traditional 1","UAMMW"
"9521","PW1MMW16","4/3/2016 16:40",8.01,0.862,18.4,25.72,41.72,"Traditional 1","UAMMW"
"9522","PW1MMW16","4/3/2016 16:50",8,0.838,18.07,25.61,41.89,"Traditional 1","UAMMW"
"9523","PW1MMW16","4/3/2016 17:00",8,0.826,17.63,25.46,42.07,"Traditional 1","UAMMW"
"9524","PW1MMW16","4/3/2016 17:10",8.01,0.831,17.27,25.29,42.24,"Traditional 1","UAMMW"
"9525","PW1MMW16","4/3/2016 17:20",8.01,0.867,16.59,25.13,42.4,"Traditional 1","UAMMW"
"9526","PW1MMW16","4/3/2016 17:30",8.02,0.858,16.18,24.91,42.56,"Traditional 1","UAMMW"
"9527","PW1MMW16","4/3/2016 17:40",8,0.848,15.68,24.67,42.56,"Traditional 1","UAMMW"
"9528","PW1MMW16","4/3/2016 17:50",8,0.84,15.15,24.4,42.72,"Traditional 1","UAMMW"
"9529","PW1MMW16","4/3/2016 18:00",8.01,0.836,14.48,24.08,42.88,"Traditional 1","UAMMW"
"9530","PW1MMW16","4/3/2016 18:10",7.982,0.837,13.74,23.76,42.88,"Traditional 1","UAMMW"
"9531","PW1MMW16","4/3/2016 18:20",8.03,0.889,13.03,23.46,43.04,"Traditional 1","UAMMW"
"9532","PW1MMW16","4/3/2016 18:30",7.922,0.891,12.39,23.22,43.04,"Traditional 1","UAMMW"
"9533","PW1MMW16","4/3/2016 18:40",7.925,0.86,11.79,22.98,43.04,"Traditional 1","UAMMW"
"9534","PW1MMW16","4/3/2016 18:50",7.954,0.846,11.14,22.67,43.04,"Traditional 1","UAMMW"
"9535","PW1MMW16","4/3/2016 19:00",7.974,0.846,10.5,22.4,43.04,"Traditional 1","UAMMW"
"9536","PW1MMW16","4/3/2016 19:10",7.98,0.846,9.92,22.12,43.04,"Traditional 1","UAMMW"
"9537","PW1MMW16","4/3/2016 19:20",7.981,0.845,9.4,21.83,43.04,"Traditional 1","UAMMW"
"9538","PW1MMW16","4/3/2016 19:30",7.984,0.843,8.95,21.5,43.04,"Traditional 1","UAMMW"
"9539","PW1MMW16","4/3/2016 19:40",7.988,0.844,8.56,21.18,43.04,"Traditional 1","UAMMW"
"9540","PW1MMW16","4/3/2016 19:50",7.997,0.844,8.24,20.86,43.04,"Traditional 1","UAMMW"
"9541","PW1MMW16","4/3/2016 20:00",8,0.845,7.977,20.55,43.04,"Traditional 1","UAMMW"
"9542","PW1MMW16","4/3/2016 20:10",8,0.847,7.761,20.22,43.04,"Traditional 1","UAMMW"
"9543","PW1MMW16","4/3/2016 20:20",8.01,0.848,7.584,19.93,43.04,"Traditional 1","UAMMW"
"9544","PW1MMW16","4/3/2016 20:30",8.01,0.849,7.439,19.61,43.04,"Traditional 1","UAMMW"
"9545","PW1MMW16","4/3/2016 20:40",8,0.85,7.322,19.31,43.04,"Traditional 1","UAMMW"
"9546","PW1MMW16","4/3/2016 20:50",8.01,0.851,7.233,18.99,43.04,"Traditional 1","UAMMW"
"9547","PW1MMW16","4/3/2016 21:00",8.01,0.852,7.172,18.69,43.04,"Traditional 1","UAMMW"
"9548","PW1MMW16","4/3/2016 21:10",8.01,0.855,7.142,18.4,43.04,"Traditional 1","UAMMW"
"9549","PW1MMW16","4/3/2016 21:20",8.01,0.857,7.119,18.12,43.04,"Traditional 1","UAMMW"
"9550","PW1MMW16","4/3/2016 21:30",8.02,0.858,7.115,17.84,43.04,"Traditional 1","UAMMW"
"9551","PW1MMW16","4/3/2016 21:40",8.03,0.859,7.123,17.54,43.04,"Traditional 1","UAMMW"
"9552","PW1MMW16","4/3/2016 21:50",8.03,0.861,7.145,17.26,43.04,"Traditional 1","UAMMW"
"9553","PW1MMW16","4/3/2016 22:00",8.04,0.862,7.173,17,43.04,"Traditional 1","UAMMW"
"9554","PW1MMW16","4/3/2016 22:10",8.04,0.863,7.204,16.72,43.04,"Traditional 1","UAMMW"
"9555","PW1MMW16","4/3/2016 22:20",8.04,0.864,7.248,16.46,43.04,"Traditional 1","UAMMW"
"9556","PW1MMW16","4/3/2016 22:30",8.04,0.864,7.294,16.21,43.04,"Traditional 1","UAMMW"
"9557","PW1MMW16","4/3/2016 22:40",8.05,0.865,7.336,15.92,43.04,"Traditional 1","UAMMW"
"9558","PW1MMW16","4/3/2016 22:50",8.05,0.866,7.388,15.66,43.04,"Traditional 1","UAMMW"
"9559","PW1MMW16","4/3/2016 23:00",8.05,0.868,7.442,15.4,43.04,"Traditional 1","UAMMW"
"9560","PW1MMW16","4/3/2016 23:10",8.04,0.868,7.506,15.15,43.04,"Traditional 1","UAMMW"
"9561","PW1MMW16","4/3/2016 23:20",8.04,0.868,7.562,14.87,43.04,"Traditional 1","UAMMW"
"9562","PW1MMW16","4/3/2016 23:30",8.05,0.868,7.632,14.62,43.04,"Traditional 1","UAMMW"
"9563","PW1MMW16","4/3/2016 23:40",8.07,0.868,7.702,14.37,43.04,"Traditional 1","UAMMW"
"9564","PW1MMW16","4/3/2016 23:50",8.08,0.869,7.767,14.15,43.04,"Traditional 1","UAMMW"
"9565","PW1MMW16","4/4/2016 0:00",8.08,0.87,7.84,13.92,43.04,"Traditional 1","UAMMW"
"9566","PW1MMW16","4/4/2016 0:10",8.02,0.87,7.909,13.69,43.04,"Traditional 1","UAMMW"
"9567","PW1MMW16","4/4/2016 0:20",8.04,0.87,7.988,13.45,43.04,"Traditional 1","UAMMW"
"9568","PW1MMW16","4/4/2016 0:30",8.03,0.869,8.05,13.23,43.04,"Traditional 1","UAMMW"
"9569","PW1MMW16","4/4/2016 0:40",8.06,0.868,8.12,13.02,43.04,"Traditional 1","UAMMW"
"9570","PW1MMW16","4/4/2016 0:50",8.11,0.869,8.19,12.82,43.04,"Traditional 1","UAMMW"
"9571","PW1MMW16","4/4/2016 1:00",8.11,0.869,8.26,12.62,43.04,"Traditional 1","UAMMW"
"9572","PW1MMW16","4/4/2016 1:10",8.1,0.87,8.32,12.44,43.04,"Traditional 1","UAMMW"
"9573","PW1MMW16","4/4/2016 1:20",8.11,0.869,8.38,12.25,43.04,"Traditional 1","UAMMW"
"9574","PW1MMW16","4/4/2016 1:30",8.12,0.87,8.43,12.06,43.04,"Traditional 1","UAMMW"
"9575","PW1MMW16","4/4/2016 1:40",8.11,0.87,8.49,11.86,43.04,"Traditional 1","UAMMW"
"9576","PW1MMW16","4/4/2016 1:50",8.12,0.87,8.55,11.67,43.04,"Traditional 1","UAMMW"
"9577","PW1MMW16","4/4/2016 2:00",8.13,0.87,8.61,11.47,43.04,"Traditional 1","UAMMW"
"9578","PW1MMW16","4/4/2016 2:10",8.13,0.869,8.67,11.3,43.04,"Traditional 1","UAMMW"
"9579","PW1MMW16","4/4/2016 2:20",8.14,0.869,8.73,11.11,43.04,"Traditional 1","UAMMW"
"9580","PW1MMW16","4/4/2016 2:30",8.14,0.869,8.78,10.92,43.04,"Traditional 1","UAMMW"
"9581","PW1MMW16","4/4/2016 2:40",8.14,0.868,8.83,10.73,43.04,"Traditional 1","UAMMW"
"9582","PW1MMW16","4/4/2016 2:50",8.15,0.869,8.88,10.53,43.04,"Traditional 1","UAMMW"
"9583","PW1MMW16","4/4/2016 3:00",8.15,0.867,8.93,10.35,43.04,"Traditional 1","UAMMW"
"9584","PW1MMW16","4/4/2016 3:10",8.15,0.869,8.98,10.17,43.04,"Traditional 1","UAMMW"
"9585","PW1MMW16","4/4/2016 3:20",8.15,0.869,9.02,9.98,43.04,"Traditional 1","UAMMW"
"9586","PW1MMW16","4/4/2016 3:30",8.16,0.868,9.07,9.81,43.04,"Traditional 1","UAMMW"
"9587","PW1MMW16","4/4/2016 3:40",8.16,0.869,9.12,9.64,43.04,"Traditional 1","UAMMW"
"9588","PW1MMW16","4/4/2016 3:50",8.17,0.869,9.17,9.48,43.04,"Traditional 1","UAMMW"
"9589","PW1MMW16","4/4/2016 4:00",8.17,0.867,9.22,9.31,43.04,"Traditional 1","UAMMW"
"9590","PW1MMW16","4/4/2016 4:10",8.17,0.868,9.27,9.16,43.04,"Traditional 1","UAMMW"
"9591","PW1MMW16","4/4/2016 4:20",8.17,0.867,9.33,9.01,43.04,"Traditional 1","UAMMW"
"9592","PW1MMW16","4/4/2016 4:30",8.17,0.867,9.38,8.85,43.04,"Traditional 1","UAMMW"
"9593","PW1MMW16","4/4/2016 4:40",8.17,0.866,9.43,8.7,43.04,"Traditional 1","UAMMW"
"9594","PW1MMW16","4/4/2016 4:50",8.17,0.866,9.47,8.53,43.04,"Traditional 1","UAMMW"
"9595","PW1MMW16","4/4/2016 5:00",8.16,0.867,9.51,8.4,43.04,"Traditional 1","UAMMW"
"9596","PW1MMW16","4/4/2016 5:10",8.11,0.865,9.55,8.26,43.04,"Traditional 1","UAMMW"
"9597","PW1MMW16","4/4/2016 5:20",8.12,0.865,9.6,8.11,43.04,"Traditional 1","UAMMW"
"9598","PW1MMW16","4/4/2016 5:30",8.12,0.865,9.64,7.992,43.04,"Traditional 1","UAMMW"
"9599","PW1MMW16","4/4/2016 5:40",8.12,0.864,9.69,7.864,43.04,"Traditional 1","UAMMW"
"9600","PW1MMW16","4/4/2016 5:50",8.12,0.863,9.73,7.726,43.04,"Traditional 1","UAMMW"
"9601","PW1MMW16","4/4/2016 6:00",8.12,0.861,9.76,7.548,43.04,"Traditional 1","UAMMW"
"9602","PW1MMW16","4/4/2016 6:10",8.13,0.859,9.82,7.412,43.05,"Traditional 1","UAMMW"
"9603","PW1MMW16","4/4/2016 6:20",7.939,0.86,9.91,7.276,43.32,"Traditional 1","UAMMW"
"9604","PW1MMW16","4/4/2016 6:30",7.876,0.859,10.07,7.158,43.32,"Traditional 1","UAMMW"
"9605","PW1MMW16","4/4/2016 6:40",7.915,0.862,10.32,7.093,43.32,"Traditional 1","UAMMW"
"9606","PW1MMW16","4/4/2016 6:50",7.966,0.862,10.65,7.062,43.32,"Traditional 1","UAMMW"
"9607","PW1MMW16","4/4/2016 7:00",8.02,0.864,11.02,7.042,43.32,"Traditional 1","UAMMW"
"9608","PW1MMW16","4/4/2016 7:10",7.946,0.866,11.43,7.06,43.5,"Traditional 1","UAMMW"
"9609","PW1MMW16","4/4/2016 7:20",7.972,0.869,11.9,7.12,43.5,"Traditional 1","UAMMW"
"9610","PW1MMW16","4/4/2016 7:30",8.01,0.863,12.4,7.243,43.69,"Traditional 1","UAMMW"
"9611","PW1MMW16","4/4/2016 7:40",7.995,0.866,12.93,7.389,43.78,"Traditional 1","UAMMW"
"9612","PW1MMW16","4/4/2016 7:50",7.949,0.867,13.48,7.568,43.88,"Traditional 1","UAMMW"
"9613","PW1MMW16","4/4/2016 8:00",8.02,0.867,14.03,7.806,44.01,"Traditional 1","UAMMW"
"9614","PW1MMW16","4/4/2016 8:10",7.97,0.87,14.56,8.08,44.07,"Traditional 1","UAMMW"
"9615","PW1MMW16","4/4/2016 8:20",7.986,0.87,15.08,8.41,44.27,"Traditional 1","UAMMW"
"9616","PW1MMW16","4/4/2016 8:30",8.01,0.871,15.57,8.74,44.36,"Traditional 1","UAMMW"
"9617","PW1MMW16","4/4/2016 8:40",7.917,0.864,15.93,9.55,44.47,"Traditional 1","UAMMW"
"9618","PW1MMW16","4/4/2016 8:50",7.96,0.801,15.83,11.11,44.47,"Traditional 1","UAMMW"
"9619","PW1MMW16","4/4/2016 9:00",7.996,0.794,15.86,11.48,44.67,"Traditional 1","UAMMW"
"9620","PW1MMW16","4/4/2016 9:10",8.01,0.791,16.05,11.88,44.87,"Traditional 1","UAMMW"
"9621","PW1MMW16","4/4/2016 9:20",7.988,0.783,16.49,12.32,44.87,"Traditional 1","UAMMW"
"9622","PW1MMW16","4/4/2016 9:30",7.988,0.78,16.94,12.75,45.07,"Traditional 1","UAMMW"
"9623","PW1MMW16","4/4/2016 9:40",8,0.775,17.18,13.21,45.26,"Traditional 1","UAMMW"
"9624","PW1MMW16","4/4/2016 9:50",8,0.769,17.35,13.68,45.47,"Traditional 1","UAMMW"
"9625","PW1MMW16","4/4/2016 10:00",8,0.762,17.82,14.18,45.68,"Traditional 1","UAMMW"
"9626","PW1MMW16","4/4/2016 10:10",8,0.759,18.02,14.73,45.87,"Traditional 1","UAMMW"
"9627","PW1MMW16","4/4/2016 10:20",8,0.761,18.36,15.27,46.08,"Traditional 1","UAMMW"
"9628","PW1MMW16","4/4/2016 10:30",8,0.757,18.48,15.82,46.29,"Traditional 1","UAMMW"
"9629","PW1MMW16","4/4/2016 10:40",8,0.752,18.88,16.38,46.49,"Traditional 1","UAMMW"
"9630","PW1MMW16","4/4/2016 10:50",8,0.74,19.03,16.94,46.7,"Traditional 1","UAMMW"
"9631","PW1MMW16","4/4/2016 11:00",8,0.722,19.08,17.5,46.91,"Traditional 1","UAMMW"
"9632","PW1MMW16","4/4/2016 11:10",8.01,0.794,19.71,18.07,47.11,"Traditional 1","UAMMW"
"9633","PW1MMW16","4/4/2016 11:20",8.01,0.787,19.6,18.63,47.52,"Traditional 1","UAMMW"
"9634","PW1MMW16","4/4/2016 11:30",8,0.782,20.04,19.19,47.73,"Traditional 1","UAMMW"
"9635","PW1MMW16","4/4/2016 11:40",8.02,0.774,20.42,19.74,48.06,"Traditional 1","UAMMW"
"9636","PW1MMW16","4/4/2016 11:50",8,0.766,20.61,20.33,48.36,"Traditional 1","UAMMW"
"9637","PW1MMW16","4/4/2016 12:00",8.02,0.765,21.42,20.92,48.76,"Traditional 1","UAMMW"
"9638","PW1MMW16","4/4/2016 12:10",8.01,0.74,21.39,21.44,48.98,"Traditional 1","UAMMW"
"9639","PW1MMW16","4/4/2016 12:20",8.01,0.71,21.88,21.99,49.42,"Traditional 1","UAMMW"
"9640","PW1MMW16","4/4/2016 12:30",8.02,0.697,22.03,22.43,49.74,"Traditional 1","UAMMW"
"9641","PW1MMW16","4/4/2016 12:40",8.01,0.685,22.47,22.9,50.1,"Traditional 1","UAMMW"
"9642","PW1MMW16","4/4/2016 12:50",8.02,0.666,22.63,23.33,50.59,"Traditional 1","UAMMW"
"9643","PW1MMW16","4/4/2016 13:00",8.01,0.761,22.3,23.79,50.84,"Traditional 1","UAMMW"
"9644","PW1MMW16","4/4/2016 13:10",8.02,0.785,22.85,24.21,51.29,"Traditional 1","UAMMW"
"9645","PW1MMW16","4/4/2016 13:20",8.02,0.777,23.03,24.58,51.76,"Traditional 1","UAMMW"
"9646","PW1MMW16","4/4/2016 13:30",8.01,0.765,23.23,24.87,51.99,"Traditional 1","UAMMW"
"9647","PW1MMW16","4/4/2016 13:40",8.02,0.802,23.42,25.23,52.39,"Traditional 1","UAMMW"
"9648","PW1MMW16","4/4/2016 13:50",8,0.8,23.03,25.55,52.71,"Traditional 1","UAMMW"
"9649","PW1MMW16","4/4/2016 14:00",7.987,0.797,22.73,25.72,53.42,"Traditional 1","UAMMW"
"9650","PW1MMW16","4/4/2016 14:10",7.991,0.789,23.15,25.85,53.51,"Traditional 1","UAMMW"
"9651","PW1MMW16","4/4/2016 14:20",7.977,0.757,22.47,26.02,54.26,"Traditional 1","UAMMW"
"9652","PW1MMW16","4/4/2016 14:30",7.953,0.75,22.98,26.13,54.26,"Traditional 1","UAMMW"
"9653","PW1MMW16","4/4/2016 14:40",8.04,0.728,22.37,26.31,55.06,"Traditional 1","UAMMW"
"9654","PW1MMW16","4/4/2016 14:50",8.01,0.704,22.52,26.43,55.36,"Traditional 1","UAMMW"
"9655","PW1MMW16","4/4/2016 15:00",8.01,0.765,21.63,26.53,55.61,"Traditional 1","UAMMW"
"9656","PW1MMW16","4/4/2016 15:10",8.01,0.81,21.74,26.68,55.97,"Traditional 1","UAMMW"
"9657","PW1MMW16","4/4/2016 15:20",8.02,0.796,21.12,26.77,56.32,"Traditional 1","UAMMW"
"9658","PW1MMW16","4/4/2016 15:30",8.02,0.793,21.03,26.76,56.66,"Traditional 1","UAMMW"
"9659","PW1MMW16","4/4/2016 15:40",8.02,0.784,20.62,26.78,57.05,"Traditional 1","UAMMW"
"9660","PW1MMW16","4/4/2016 15:50",8.01,0.781,20.39,26.74,57.24,"Traditional 1","UAMMW"
"9661","PW1MMW16","4/4/2016 16:00",8.01,0.778,19.96,26.65,57.57,"Traditional 1","UAMMW"
"9662","PW1MMW16","4/4/2016 16:10",8.02,0.769,19.44,26.54,57.83,"Traditional 1","UAMMW"
"9663","PW1MMW16","4/4/2016 16:20",8.01,0.764,19.03,26.48,58.06,"Traditional 1","UAMMW"
"9664","PW1MMW16","4/4/2016 16:30",8.02,0.756,18.98,26.28,58.23,"Traditional 1","UAMMW"
"9665","PW1MMW16","4/4/2016 16:40",8.02,0.756,18.58,26.13,58.61,"Traditional 1","UAMMW"
"9666","PW1MMW16","4/4/2016 16:50",8.01,0.75,17.92,25.95,58.78,"Traditional 1","UAMMW"
"9667","PW1MMW16","4/4/2016 17:00",8.01,0.744,17.84,25.79,58.97,"Traditional 1","UAMMW"
"9668","PW1MMW16","4/4/2016 17:10",8.01,0.765,17.22,25.42,59.16,"Traditional 1","UAMMW"
"9669","PW1MMW16","4/4/2016 17:20",8.01,0.785,16.64,25.01,59.35,"Traditional 1","UAMMW"
"9670","PW1MMW16","4/4/2016 17:30",8,0.785,16.24,24.55,59.35,"Traditional 1","UAMMW"
"9671","PW1MMW16","4/4/2016 17:40",7.99,0.782,15.74,24.07,59.51,"Traditional 1","UAMMW"
"9672","PW1MMW16","4/4/2016 17:50",7.998,0.78,14.75,23.63,59.51,"Traditional 1","UAMMW"
"9673","PW1MMW16","4/4/2016 18:00",8.02,0.787,14.03,23.25,59.51,"Traditional 1","UAMMW"
"9674","PW1MMW16","4/4/2016 18:10",7.997,0.788,13.39,22.88,59.67,"Traditional 1","UAMMW"
"9675","PW1MMW16","4/4/2016 18:20",7.99,0.789,12.85,22.5,59.67,"Traditional 1","UAMMW"
"9676","PW1MMW16","4/4/2016 18:30",8.02,0.793,12.3,22.11,59.67,"Traditional 1","UAMMW"
"9677","PW1MMW16","4/4/2016 18:40",8.04,0.796,11.75,21.75,59.67,"Traditional 1","UAMMW"
"9678","PW1MMW16","4/4/2016 18:50",8.04,0.799,11.19,21.43,59.67,"Traditional 1","UAMMW"
"9679","PW1MMW16","4/4/2016 19:00",8.04,0.8,10.64,21.15,59.67,"Traditional 1","UAMMW"
"9680","PW1MMW16","4/4/2016 19:10",8.04,0.802,10.14,20.93,59.67,"Traditional 1","UAMMW"
"9681","PW1MMW16","4/4/2016 19:20",8.03,0.803,9.69,20.73,59.67,"Traditional 1","UAMMW"
"9682","PW1MMW16","4/4/2016 19:30",8.03,0.804,9.27,20.51,59.67,"Traditional 1","UAMMW"
"9683","PW1MMW16","4/4/2016 19:40",8.02,0.805,8.9,20.28,59.67,"Traditional 1","UAMMW"
"9684","PW1MMW16","4/4/2016 19:50",8.02,0.805,8.58,20.11,59.67,"Traditional 1","UAMMW"
"9685","PW1MMW16","4/4/2016 20:00",8.02,0.807,8.31,19.93,59.67,"Traditional 1","UAMMW"
"9686","PW1MMW16","4/4/2016 20:10",8.01,0.809,8.08,19.75,59.67,"Traditional 1","UAMMW"
"9687","PW1MMW16","4/4/2016 20:20",8.01,0.811,7.889,19.57,59.67,"Traditional 1","UAMMW"
"9688","PW1MMW16","4/4/2016 20:30",8.01,0.811,7.726,19.37,59.67,"Traditional 1","UAMMW"
"9689","PW1MMW16","4/4/2016 20:40",8.01,0.813,7.597,19.18,59.67,"Traditional 1","UAMMW"
"9690","PW1MMW16","4/4/2016 20:50",8.01,0.814,7.49,18.96,59.67,"Traditional 1","UAMMW"
"9691","PW1MMW16","4/4/2016 21:00",8.01,0.817,7.411,18.76,59.67,"Traditional 1","UAMMW"
"9692","PW1MMW16","4/4/2016 21:10",8.01,0.818,7.349,18.56,59.67,"Traditional 1","UAMMW"
"9693","PW1MMW16","4/4/2016 21:20",8.01,0.819,7.301,18.36,59.67,"Traditional 1","UAMMW"
"9694","PW1MMW16","4/4/2016 21:30",8.01,0.82,7.274,18.15,59.67,"Traditional 1","UAMMW"
"9695","PW1MMW16","4/4/2016 21:40",8.02,0.821,7.259,17.94,59.67,"Traditional 1","UAMMW"
"9696","PW1MMW16","4/4/2016 21:50",8.02,0.822,7.258,17.73,59.67,"Traditional 1","UAMMW"
"9697","PW1MMW16","4/4/2016 22:00",8.02,0.822,7.259,17.52,59.67,"Traditional 1","UAMMW"
"9698","PW1MMW16","4/4/2016 22:10",8.02,0.824,7.269,17.33,59.67,"Traditional 1","UAMMW"
"9699","PW1MMW16","4/4/2016 22:20",8.02,0.824,7.291,17.13,59.67,"Traditional 1","UAMMW"
"9700","PW1MMW16","4/4/2016 22:30",8.02,0.825,7.319,16.95,59.67,"Traditional 1","UAMMW"
"9701","PW1MMW16","4/4/2016 22:40",8.03,0.825,7.349,16.75,59.67,"Traditional 1","UAMMW"
"9702","PW1MMW16","4/4/2016 22:50",8.03,0.825,7.383,16.56,59.67,"Traditional 1","UAMMW"
"9703","PW1MMW16","4/4/2016 23:00",8.03,0.826,7.418,16.38,59.67,"Traditional 1","UAMMW"
"9704","PW1MMW16","4/4/2016 23:10",8.03,0.828,7.454,16.21,59.67,"Traditional 1","UAMMW"
"9705","PW1MMW16","4/4/2016 23:20",8.04,0.829,7.491,16.04,59.67,"Traditional 1","UAMMW"
"9706","PW1MMW16","4/4/2016 23:30",8.04,0.829,7.532,15.86,59.67,"Traditional 1","UAMMW"
"9707","PW1MMW16","4/4/2016 23:40",8.04,0.83,7.577,15.69,59.67,"Traditional 1","UAMMW"
"9708","PW1MMW16","4/4/2016 23:50",8.04,0.832,7.619,15.51,59.67,"Traditional 1","UAMMW"
"9709","PW1MMW16","4/5/2016 0:00",8.04,0.833,7.668,15.34,59.67,"Traditional 1","UAMMW"
"9710","PW1MMW16","4/5/2016 0:10",8.05,0.835,7.712,15.15,59.67,"Traditional 1","UAMMW"
"9711","PW1MMW16","4/5/2016 0:20",8.05,0.835,7.761,14.97,59.67,"Traditional 1","UAMMW"
"9712","PW1MMW16","4/5/2016 0:30",8.05,0.836,7.813,14.83,59.67,"Traditional 1","UAMMW"
"9713","PW1MMW16","4/5/2016 0:40",8.05,0.837,7.864,14.7,59.67,"Traditional 1","UAMMW"
"9714","PW1MMW16","4/5/2016 0:50",8.06,0.838,7.91,14.58,59.67,"Traditional 1","UAMMW"
"9715","PW1MMW16","4/5/2016 1:00",8.06,0.838,7.962,14.44,59.67,"Traditional 1","UAMMW"
"9716","PW1MMW16","4/5/2016 1:10",8.06,0.84,8,14.28,59.67,"Traditional 1","UAMMW"
"9717","PW1MMW16","4/5/2016 1:20",8.07,0.841,8.04,14.15,59.67,"Traditional 1","UAMMW"
"9718","PW1MMW16","4/5/2016 1:30",8.07,0.841,8.08,14.02,59.67,"Traditional 1","UAMMW"
"9719","PW1MMW16","4/5/2016 1:40",8.07,0.842,8.13,13.87,59.67,"Traditional 1","UAMMW"
"9720","PW1MMW16","4/5/2016 1:50",8.07,0.843,8.17,13.73,59.67,"Traditional 1","UAMMW"
"9721","PW1MMW16","4/5/2016 2:00",8.08,0.842,8.22,13.6,59.67,"Traditional 1","UAMMW"
"9722","PW1MMW16","4/5/2016 2:10",8.08,0.843,8.26,13.47,59.67,"Traditional 1","UAMMW"
"9723","PW1MMW16","4/5/2016 2:20",8.08,0.842,8.3,13.33,59.67,"Traditional 1","UAMMW"
"9724","PW1MMW16","4/5/2016 2:30",8.08,0.841,8.33,13.19,59.67,"Traditional 1","UAMMW"
"9725","PW1MMW16","4/5/2016 2:40",8.08,0.843,8.37,13.01,59.67,"Traditional 1","UAMMW"
"9726","PW1MMW16","4/5/2016 2:50",8.09,0.843,8.41,12.88,59.67,"Traditional 1","UAMMW"
"9727","PW1MMW16","4/5/2016 3:00",8.09,0.843,8.45,12.73,59.67,"Traditional 1","UAMMW"
"9728","PW1MMW16","4/5/2016 3:10",8.09,0.843,8.49,12.55,59.67,"Traditional 1","UAMMW"
"9729","PW1MMW16","4/5/2016 3:20",8.09,0.844,8.53,12.43,59.67,"Traditional 1","UAMMW"
"9730","PW1MMW16","4/5/2016 3:30",8.09,0.846,8.57,12.28,59.67,"Traditional 1","UAMMW"
"9731","PW1MMW16","4/5/2016 3:40",8.1,0.846,8.61,12.16,59.67,"Traditional 1","UAMMW"
"9732","PW1MMW16","4/5/2016 3:50",8.1,0.846,8.65,12.05,59.67,"Traditional 1","UAMMW"
"9733","PW1MMW16","4/5/2016 4:00",8.1,0.846,8.7,11.92,59.67,"Traditional 1","UAMMW"
"9734","PW1MMW16","4/5/2016 4:10",8.11,0.847,8.73,11.79,59.67,"Traditional 1","UAMMW"
"9735","PW1MMW16","4/5/2016 4:20",8.11,0.847,8.77,11.66,59.67,"Traditional 1","UAMMW"
"9736","PW1MMW16","4/5/2016 4:30",8.11,0.848,8.81,11.52,59.67,"Traditional 1","UAMMW"
"9737","PW1MMW16","4/5/2016 4:40",8.11,0.847,8.84,11.41,59.67,"Traditional 1","UAMMW"
"9738","PW1MMW16","4/5/2016 4:50",8.12,0.846,8.88,11.29,59.67,"Traditional 1","UAMMW"
"9739","PW1MMW16","4/5/2016 5:00",8.12,0.848,8.92,11.15,59.67,"Traditional 1","UAMMW"
